Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Temperature ,Turbidity,Total Coliform
05-07-2022,0.903910264,241.090434,8.424,1.699588264,1.71186256,0.096923678,8,0.7,17.36025207,3.775693332,1.758541295
06-07-2022,0.898533315,240.4151992,8.412046344,1.694211315,1.704942289,0.096074306,7.997727191,0,17.29267512,3.303770306,1.747123781
07-07-2022,0.889780564,236.6545727,8.379587775,1.685458564,1.693803169,0.111292947,7.964486496,0.3,17.18267143,3.661824758,1.728957672
08-07-2022,0.901288375,239.9726395,8.406554169,1.696966375,1.707990712,0.102065678,7.994824316,1.7,17.32730043,3.755408445,1.751315895
09-07-2022,0.916593014,241.090434,8.424,1.712271014,1.726925311,0.10163687,8,2.2,17.51964757,3.54782072,1.781271173
10-07-2022,0.884473007,232.6312604,8.342879438,1.680151007,1.686580182,0.088286252,7.930119949,18.8,17.1159666,3.79720919,1.716380755
11-07-2022,0.904217775,238.7960276,8.393604983,1.699895775,1.711067156,0.108762487,7.986109545,19.9,17.36411683,3.714553385,1.755223674
12-07-2022,0.892245616,233.8482293,8.350903946,1.687923616,1.695909166,0.094994486,7.942372742,5,17.21365196,4.02975474,1.730636717
13-07-2022,0.923681415,241.090434,8.424,1.719359415,1.735012373,0.10494669,8,2.6,17.60873387,4.010679935,1.792869846
14-07-2022,0.881692863,228.6056592,8.304441928,1.677370863,1.68233645,0.107315376,7.896764497,2,17.08102603,3.701947424,1.708258631
15-07-2022,0.898296879,233.6259605,8.345341774,1.693974879,1.702902602,0.116969879,7.942606409,2.8,17.28970362,3.760339791,1.740837102
16-07-2022,0.914443761,238.4755413,8.38475572,1.710121761,1.722898754,0.094641373,7.986946767,10.9,17.49263598,3.781522437,1.772506033
17-07-2022,0.934593862,241.090434,8.424,1.730271862,1.747900408,0.083276035,8,20.8,17.7458804,3.731714843,1.812186324
18-07-2022,0.909864102,235.2377902,8.354728091,1.705542102,1.716803764,0.108701848,7.959583996,15.9,17.43507929,3.841638062,1.762111992
19-07-2022,0.903294274,232.1057922,8.326924733,1.698972274,1.708408622,0.120491124,7.932364741,25.7,17.35251037,3.701884905,1.748362811
20-07-2022,0.943273505,241.090434,8.424,1.738951505,1.758201441,0.114844045,8,6.4,17.85496525,3.652683304,1.82771721
21-07-2022,0.891491378,226.2806489,8.27485673,1.687169378,1.693294258,0.108289866,7.881955591,46.8,17.20417277,3.935001647,1.723554539
22-07-2022,0.880728798,221.6526764,8.234335559,1.676406798,1.679663252,0.104595977,7.841396058,1.3,17.06890975,3.944779118,1.701436781
23-07-2022,0.923895025,235.8907897,8.352289046,1.719573025,1.733445056,0.113984323,7.970227855,1.5,17.6114185,3.729724872,1.787182635
24-07-2022,0.910064218,230.1712018,8.302499384,1.705742218,1.715982419,0.099617985,7.919926827,2.1,17.43759433,4.003408473,1.758940592
25-07-2022,0.902950413,226.7940859,8.272345107,1.698628413,1.706917937,0.111594355,7.890682879,9.4,17.34818875,3.773648532,1.744138895
26-07-2022,0.931609485,235.9292611,8.347279036,1.727287485,1.742571504,0.113149035,7.973790874,7.5,17.70837305,3.920014305,1.800889464
27-07-2022,0.925338537,232.830979,8.319374638,1.721016537,1.734564551,0.117521694,7.947106168,67.4,17.62956042,4.016741826,1.787786674
28-07-2022,0.913590395,227.8079958,8.275252167,1.709268395,1.71971316,0.130436151,7.903170855,3.3,17.48191096,3.891671552,1.763736343
29-07-2022,0.903286765,223.2831793,8.235270436,1.698964765,1.706669511,0.11214002,7.863734843,11.1,17.35241599,3.975898551,1.742582047
30-07-2022,0.938624593,234.7257325,8.329410586,1.734302593,1.750679838,0.105354424,7.967665903,3,17.79653821,3.832334324,1.812717841
31-07-2022,0.936152765,232.9280398,8.312255125,1.731830765,1.747430294,0.10897197,7.952764863,3.2,17.76547254,3.890079109,1.807241656
01-08-2022,0.925277586,228.182584,8.270287631,1.720955586,1.733678808,0.097609478,7.911427697,8.9,17.62879439,3.896334222,1.784966258
02-08-2022,0.9548136,238.4369872,8.354314285,1.7504916,1.773523083,0.104731703,8,14.8,18.03096202,3.819590029,1.848448054
03-08-2022,0.911880937,221.596816,8.21063568,1.707558937,1.716624902,0.108408632,7.854909986,21.2,17.46042667,3.915972748,1.757145977
04-08-2022,0.905636541,218.4540418,8.182008518,1.701314541,1.708668914,0.107996266,7.828036375,5.9,17.38194773,3.709341414,1.744155543
05-08-2022,0.91988944,222.4798547,8.213574892,1.71556744,1.726336976,0.113106488,7.865540282,0.5,17.56107671,3.881563137,1.772167799
06-08-2022,0.931145316,225.4515291,8.23624372,1.726823316,1.740261232,0.104625765,7.893605315,3.4,17.70253942,3.920878547,1.794194256
07-08-2022,0.936696961,226.4218287,8.242056482,1.732374961,1.747057716,0.120670008,7.903727658,6.2,17.77231193,3.932367721,1.80482064
08-08-2022,0.92992239,223.0733471,8.211541783,1.72560039,1.73844899,0.111823375,7.875103373,12.8,17.68716981,3.941545357,1.790803123
09-08-2022,0.94028318,225.717926,8.231345959,1.73596118,1.751262067,0.111288526,7.900302159,1.5,17.81738317,3.976343456,1.811064998
10-08-2022,0.915666077,216.1162171,8.148212927,1.711344077,1.720355418,0.109982384,7.815587677,0.6,17.50799792,4.067401775,1.761379892
11-08-2022,0.9548136,230.4482922,8.26614782,1.7504916,1.774942583,0.112794426,7.945750528,5.7,18.05816775,4.135532337,1.848489537
12-08-2022,0.936024906,221.259456,8.186411524,1.731702906,1.745541499,0.120077925,7.864786142,8.9,17.76386562,3.904109698,1.801222701
13-08-2022,0.9548136,227.2406136,8.234106559,1.7504916,1.770332959,0.105797423,7.920025032,2.3,18.01440482,3.824003875,1.840668717
14-08-2022,0.944462319,222.2176177,8.189304435,1.740140319,1.755836848,0.108150137,7.876499587,1.3,17.86990616,3.855237309,1.817259469
15-08-2022,0.947086748,222.1347216,8.185978109,1.742764748,1.758995907,0.111176913,7.877342022,0.1,17.9028897,3.947746694,1.822103405
16-08-2022,0.949675908,222.0372241,8.182496299,1.745353908,1.762113753,0.102819054,7.878073166,0.2,17.93543001,3.974664058,1.826886375
17-08-2022,0.948504855,220.6216917,8.167907639,1.744182855,1.760534237,0.107775237,7.866991531,1.9,17.92071234,3.91511543,1.824158601
18-08-2022,0.952359964,220.9636537,8.168055184,1.748037964,1.765240362,0.109807111,7.871705875,6,17.96916296,3.838567567,1.83149295
19-08-2022,0.9548136,224.0343749,8.19110083,1.7504916,1.7796999,0.12157128,7.900934825,14.9,18.1156476,3.974988149,1.854437912
20-08-2022,0.94670311,216.96531,8.128916952,1.74238111,1.757952724,0.115244012,7.839156053,7.9,17.89806819,4.079679469,1.819457341
21-08-2022,0.9548136,219.0512594,8.143629671,1.7504916,1.7689078,0.116023977,7.859579839,6.7,18.00925711,4.149286564,1.836805638
22-08-2022,0.943510562,213.8264106,8.096885199,1.739188562,1.753757616,0.122729257,7.814390925,3.5,17.85794457,3.974438651,1.812390835
23-08-2022,0.9548136,221.5638351,8.15902964,1.7504916,1.784904957,0.112887558,7.885581587,8.2,18.17209095,4.001751833,1.862057444
24-08-2022,0.935454984,208.9847847,8.050437899,1.731132984,1.743496111,0.117410621,7.774405656,28.7,17.75670289,3.926244151,1.795639571
25-08-2022,0.9548136,221.9853404,8.15675438,1.7504916,1.793444611,0.11463852,7.892874953,18,18.25981896,4.070379548,1.875398921
26-08-2022,0.946775838,210.9266398,8.060887552,1.742453838,1.757467763,0.11739667,7.795377407,10.5,17.89898222,3.947248214,1.817683229
27-08-2022,0.925212227,202.3705517,7.986025382,1.720890227,1.730428342,0.11105347,7.72036025,37.3,17.62797297,4.173172812,1.774272979
28-08-2022,0.950564056,210.2361975,8.049124684,1.746242056,1.762036452,0.096817732,7.792775878,5.3,17.94659217,3.80917303,1.824704383
29-08-2022,0.938210295,204.9065153,8.001327883,1.733888295,1.746515831,0.115034768,7.746749317,14.2,17.79133135,4.035509656,1.799735464
30-08-2022,0.9548136,212.5533553,8.062545816,1.7504916,1.77733633,0.127672827,7.817226561,2.1,18.10196594,4.142267523,1.848918024
31-08-2022,0.939642508,203.4021368,7.98259736,1.735320508,1.748159123,0.123371332,7.73691857,3.7,17.80933126,4.127493979,1.802109977
01-09-2022,0.943384457,203.7126257,7.982132075,1.739062457,1.752768048,0.123281049,7.741560558,1.1,17.8563597,4.522287138,1.809365502
02-09-2022,0.920849955,194.8291736,7.904396097,1.716527955,1.724534752,0.126212029,7.663678911,10.9,17.57314837,4.159936866,1.764079273
03-09-2022,0.944133498,201.9851499,7.961414674,1.739811498,1.753577377,0.118320017,7.729794802,6.1,17.86577356,3.951764857,1.810440345
04-09-2022,0.913148233,190.1504505,7.85884696,1.708826233,1.714787375,0.117677639,7.625439974,0.4,17.47635392,4.096368501,1.748275076
05-09-2022,0.92688207,193.9711364,7.887808711,1.72256007,1.731899646,0.110754111,7.661633988,1.1,17.64895937,3.836863436,1.775559338
06-09-2022,0.9548136,206.1666422,7.987125635,1.7504916,1.778911148,0.114814401,7.773018136,2.3,18.12214685,4.103913834,1.850688287
07-09-2022,0.9548136,205.4425643,7.977871637,1.7504916,1.779769411,0.121204077,7.768430498,3.4,18.13126049,3.988892021,1.851978001
08-09-2022,0.9548136,202.5666134,7.950523753,1.7504916,1.772929526,0.124263659,7.744533004,17.5,18.06293985,4.263842163,1.840956651
09-09-2022,0.937938164,193.9389694,7.874835306,1.733616164,1.745533975,0.116208784,7.669009247,16.9,17.78791124,4.037336002,1.79705223
10-09-2022,0.952818958,198.1839493,7.907298758,1.748496958,1.764097166,0.112768208,7.709050454,6.1,17.97493155,4.1067017,1.826687809
11-09-2022,0.953749694,197.5518427,7.898772461,1.749427694,1.765226264,0.116686816,7.705315658,1.4,17.98662893,4.027452401,1.828434876
12-09-2022,0.935578844,190.2398993,7.834109673,1.731256844,1.742481874,0.121752041,7.641620869,6.3,17.75825956,4.399371321,1.791990414
13-09-2022,0.9548136,204.1828625,7.948034102,1.7504916,1.795629936,0.105734855,7.768737657,1.2,18.29290187,4.079336121,1.876979946
14-09-2022,0.9548136,199.8117125,7.908066512,1.7504916,1.783351531,0.09953041,7.731451586,9,18.16969037,4.416496374,1.857293212
15-09-2022,0.950972557,192.808379,7.845975883,1.746650557,1.761652564,0.112286554,7.670539855,23.2,17.95172616,4.258620288,1.822539672
16-09-2022,0.9548136,193.3015234,7.846869615,1.7504916,1.766705841,0.107826503,7.676927587,1.5,18.00270214,4.207637519,1.83059583
17-09-2022,0.9548136,193.423978,7.844644517,1.7504916,1.770413362,0.112803551,7.679990087,0,18.04011198,4.190607092,1.836504889
18-09-2022,0.922262655,180.0020997,7.728609512,1.717940655,1.72572543,0.116408961,7.561466055,1.6,17.59090304,4.194993635,1.764987347
19-09-2022,0.950861708,189.1074413,7.801858139,1.746539708,1.761468058,0.113940135,7.645171765,2.6,17.95033303,3.833147652,1.822164826
20-09-2022,0.943960066,185.7954599,7.770768545,1.739638066,1.752838353,0.127599424,7.617407026,2.5,17.86359389,4.090488773,1.8083527
21-09-2022,0.938867629,183.1248864,7.745068159,1.734545629,1.746473691,0.12039405,7.595400396,2.3,17.79959266,4.265795889,1.798170773
22-09-2022,0.950304192,186.2479126,7.768049436,1.745982192,1.760773815,0.118916801,7.625402879,5.5,17.94332622,4.126106614,1.821058635
23-09-2022,0.9548136,196.9366031,7.854603182,1.7504916,1.802066598,0.122461655,7.72332184,0.2,18.35841702,3.914135017,1.887140877
24-09-2022,0.9548136,189.6043789,7.789738173,1.7504916,1.778970475,0.10836297,7.659464186,3.3,18.12608573,4.124606445,1.850206992
25-09-2022,0.945458265,181.9658149,7.722302752,1.741136265,1.754750868,0.126473704,7.592854312,2.3,17.8824231,4.397885918,1.811481652
26-09-2022,0.9548136,187.449619,7.765133108,1.7504916,1.777366542,0.116139289,7.644042091,0,18.10962187,4.325651714,1.847698871
27-09-2022,0.9548136,191.1693886,7.793146645,1.7504916,1.793650877,0.121825791,7.679390662,0.3,18.27312794,4.120382631,1.873792047
28-09-2022,0.9548136,187.6419418,7.76027168,1.7504916,1.784020189,0.108451091,7.649676537,0.3,18.1760408,4.277227814,1.858427275
29-09-2022,0.9548136,181.9427644,7.709156133,1.7504916,1.766600336,0.104423414,7.600462129,2.9,18.00060366,4.070201295,1.830605914
30-09-2022,0.943400458,177.1283357,7.665483145,1.739078458,1.752306444,0.123729483,7.559185092,2.5,17.85656079,3.8599757,1.807792153
01-10-2022,0.9548136,183.7440669,7.717861879,1.7504916,1.778799837,0.118342339,7.620511743,1.6,18.12257121,3.979795338,1.850244092
02-10-2022,0.9548136,181.173105,7.69305941,1.7504916,1.772448049,0.108744592,7.599362575,0,18.05831077,4.365884657,1.840149766
03-10-2022,0.9548136,183.0969198,7.706035747,1.7504916,1.782112632,0.108915947,7.61855653,0,18.15504919,4.077223252,1.855687641
04-10-2022,0.9548136,180.781433,7.683403413,1.7504916,1.776599623,0.125975936,7.599686604,0,18.09915256,4.079721245,1.846947348
05-10-2022,0.9548136,182.2257895,7.692376467,1.7504916,1.784476578,0.108431652,7.614561113,0.1,18.17784833,4.068468844,1.85963696
06-10-2022,0.943389534,172.539133,7.607834866,1.739067534,1.752561063,0.129019054,7.529503233,0,17.85642351,4.409675579,1.808664552
07-10-2022,0.9548136,182.0021217,7.684213909,1.7504916,1.788997491,0.109038474,7.616343988,0,18.22219663,4.363499514,1.86706116
08-10-2022,0.954272612,174.9138229,7.621536101,1.749950612,1.76628175,0.121130877,7.554593048,0,17.99320092,4.453033099,1.830820175
09-10-2022,0.9548136,184.5252015,7.699194844,1.7504916,1.803166515,0.114336092,7.642746093,0,18.36341375,4.078980472,1.889945844
10-10-2022,0.939291798,168.2860678,7.559661492,1.734969798,1.747686063,0.119865369,7.498826536,0,17.80492358,4.146632689,1.801292982
11-10-2022,0.9548136,180.9568002,7.663063094,1.7504916,1.795412432,0.111711025,7.614421581,0,18.28407411,3.86047935,1.877776809
12-10-2022,0.952450921,171.558848,7.58105137,1.748128921,1.764278633,0.115139986,7.531892656,0,17.97030609,4.323875271,1.828090114
13-10-2022,0.938423199,166.0025197,7.531339564,1.734101199,1.746820763,0.116233692,7.483837873,0,17.79400712,3.907536462,1.80029061
14-10-2022,0.940555564,166.1156982,7.529287427,1.736233564,1.749566269,0.107723692,7.486665723,0,17.82080646,4.119603409,1.804822173
15-10-2022,0.942602741,166.2127256,7.527121895,1.738280741,1.752208535,0.121816036,7.489335122,0,17.84653517,3.910524514,1.809194178
16-10-2022,0.953873824,169.5519684,7.552222397,1.749551824,1.766383905,0.109003851,7.521096119,2.3,17.98818899,3.985599919,1.832024731
17-10-2022,0.9548136,169.3005988,7.547176718,1.7504916,1.767688755,0.113714529,7.520609412,170,18.00040639,3.942453046,1.83426799
18-10-2022,0.936776958,162.399051,7.48627761,1.732454958,1.745195412,0.106551014,7.460408541,0,17.77331732,3.973684993,1.798439632
19-10-2022,0.944878867,164.6716874,7.502490736,1.740556867,1.755418818,0.093246142,7.482549395,0,17.87514129,3.979703997,1.814963516
20-10-2022,0.9548136,175.9594389,7.594480365,1.7504916,1.797790245,0.113406995,7.585603485,0,18.30016039,3.973418264,1.882929627
21-10-2022,0.9548136,172.8772245,7.565753322,1.7504916,1.788790935,0.134221125,7.559640789,0,18.20865076,4.183938235,1.868707904
22-10-2022,0.950165798,164.9209094,7.496099809,1.745843798,1.762334097,0.120171986,7.489905849,0,17.9415869,3.876419874,1.826559429
23-10-2022,0.943105178,161.945782,7.468330086,1.738783178,1.753616612,0.114575368,7.464869779,2,17.85284975,4.077875161,1.812799153
24-10-2022,0.943668677,161.6542606,7.46313946,1.739346677,1.754432264,0.113007575,7.463906531,0,17.85993174,4.228018033,1.814297078
25-10-2022,0.95076024,163.6628716,7.477306589,1.74643824,1.763410953,0.114814774,7.483573145,0.3,17.94905779,3.952358573,1.828860989
26-10-2022,0.923939666,153.8176837,7.391903339,1.719617666,1.730002392,0.118969193,7.396808306,0,17.61197954,3.914679413,1.775610363
27-10-2022,0.935319858,157.35835,7.419007637,1.730997858,1.744347677,0.104594878,7.430189667,0,17.75500464,3.984828927,1.798770899
28-10-2022,0.912043206,148.7848373,7.344355278,1.707721206,1.71537476,0.121776113,7.354801172,0,17.46246605,4.198804108,1.752627252
29-10-2022,0.944111292,159.5978258,7.432632687,1.739789292,1.75558558,0.117150613,7.453426165,0,17.86549448,4.038885955,1.817182468
30-10-2022,0.94720081,160.2842804,7.435856241,1.74287881,1.75957597,0.118020159,7.461123603,0,17.90432323,3.919437734,1.823789811
31-10-2022,0.928337519,153.3033339,7.374689651,1.724015519,1.736128089,0.115158206,7.399968837,0,17.66725132,4.071359596,1.786500671
01-11-2022,0.9548136,164.0861528,7.462819992,1.7504916,1.776067094,0.114023348,7.498258784,0,18.06746418,3.817352519,1.850635231
02-11-2022,0.914716909,147.8272199,7.323767953,1.710394909,1.719372856,0.117064956,7.353770732,0,17.49606888,4.08890696,1.760161216
03-11-2022,0.909991672,145.8434915,7.304701537,1.705669672,1.713605526,0.116438622,7.337409458,0,17.43668258,4.039533909,1.7511748
04-11-2022,0.935921601,154.6055729,7.375965581,1.731599601,1.746159735,0.109163341,7.417490912,0,17.76256728,3.920822873,1.803507315
05-11-2022,0.948050598,158.5539228,7.406821154,1.743728598,1.761465316,0.106818797,7.454335578,0,17.91500327,3.830947027,1.828246426
06-11-2022,0.9548136,161.4781788,7.429111515,1.7504916,1.773056334,0.113135603,7.481962882,0,18.03006677,3.816247294,1.847046561
07-11-2022,0.92211096,148.9315831,7.321447916,1.71778896,1.729336884,0.122371772,7.370682862,0,17.58899656,4.030683949,1.777354199
08-11-2022,0.945567824,156.8949785,7.386161404,1.741245824,1.758809654,0.101014004,7.443497663,0,17.88380003,4.131538319,1.824773562
09-11-2022,0.926762343,150.08347,7.326769976,1.722440343,1.735456857,0.098249725,7.383651917,0,17.64745466,3.832846461,1.787676111
10-11-2022,0.923585566,148.7589926,7.313525939,1.719263566,1.731642256,0.110275584,7.373038048,0,17.60752925,3.996110333,1.781843792
11-11-2022,0.93933725,154.0765241,7.356134666,1.73501525,1.751490501,0.109680619,7.422023995,0,17.8054948,3.591250031,1.813875962
12-11-2022,0.934583421,152.2342324,7.338626356,1.730261421,1.74570908,0.110821226,7.406709374,0,17.74574918,3.817741125,1.804904522
13-11-2022,0.898029692,139.2791338,7.227786518,1.693707692,1.70017996,0.110799648,7.3,0,17.28634563,3.896104884,1.732340532
14-11-2022,0.945511593,155.7537121,7.364275483,1.741189593,1.759697504,0.106680747,7.440671069,0,17.88309332,3.75094376,1.827854896
15-11-2022,0.942861764,154.699434,7.353522986,1.738539764,1.756552465,0.119212567,7.432349357,0,17.84979054,3.738561782,1.823112729
16-11-2022,0.909816157,143.0239205,7.253571131,1.705494157,1.715414733,0.095860117,7.328652334,0,17.43447672,3.772186108,1.757585771
17-11-2022,0.924928026,148.2208424,7.295437069,1.720606026,1.734475824,0.10049623,7.37639228,0,17.62440115,3.913547723,1.78838036
18-11-2022,0.925336601,148.2889583,7.294255077,1.721014601,1.735159728,0.107636693,7.378062186,0,17.62953609,3.830253751,1.789774791
19-11-2022,0.920455997,146.5232297,7.277711711,1.716133997,1.729234034,0.094810647,7.36324084,0,17.56819714,3.501732427,1.780597119
20-11-2022,0.906371195,141.5534176,7.234293992,1.702049195,1.711804917,0.104765661,7.319627203,0,17.39118078,3.511397237,1.753017135
21-11-2022,0.903249531,140.4381017,7.223312394,1.698927531,1.708081496,0.119700602,7.310586345,0,17.35194803,3.738798566,1.747369336
22-11-2022,0.912328269,143.6103308,7.248406102,1.708006269,1.719610298,0.106263843,7.340005488,0,17.46604869,3.896027419,1.766128076
23-11-2022,0.930183586,149.8717682,7.29950651,1.725861586,1.742111489,0.108438604,7.397126799,0,17.6904525,3.387094661,1.802445526
24-11-2022,0.918947525,145.9686254,7.265248609,1.714625525,1.728250068,0.097306382,7.36296982,0,17.54923882,3.728745581,1.780585593
25-11-2022,0.903164349,140.4913864,7.217814699,1.698842349,1.708706314,0.099517253,7.314651667,0,17.35087747,3.715530534,1.749636626
26-11-2022,0.920097826,146.4823558,7.26679365,1.715775826,1.730059881,0.10264563,7.36925377,0,17.5636957,4.00505393,1.784125977
27-11-2022,0.861232459,137.652294,7.176,1.656910459,1.656666336,0.102571929,7.3,0,16.82388175,3.719186909,1.667022461
28-11-2022,0.923580143,147.8817288,7.275985174,1.719258143,1.734790501,0.115385772,7.383364613,0,17.60746111,3.829705441,1.792349692
29-11-2022,0.876341526,137.652294,7.176,1.672019526,1.675933123,0.109069702,7.3,0,17.01377097,3.782638646,1.698508769
30-11-2022,0.896977686,138.820654,7.197490271,1.692655686,1.701920495,0.094983532,7.303445866,0,17.27312412,3.418814832,1.740421666
01-12-2022,0.883638174,137.652294,7.176,1.679316174,1.685439502,0.105597341,7.3,0,17.1054745,3.861544288,1.714387295
02-12-2022,0.879556047,137.652294,7.176,1.675234047,1.680531403,0.106870817,7.3,0.5,17.05417075,3.765769474,1.706871575
03-12-2022,0.917327473,146.4468819,7.261237513,1.713005473,1.727941353,0.113018348,7.373802975,0,17.52887818,3.801866907,1.783066653
04-12-2022,0.890100347,137.652294,7.181613786,1.685778347,1.694104163,0.115309338,7.3,0.5,17.18669043,4.325428027,1.729268125
05-12-2022,0.901739193,141.4123545,7.216505211,1.697417193,1.70885043,0.096206671,7.329710233,2,17.33296627,3.378122695,1.753204846
06-12-2022,0.894154138,138.9937413,7.195075773,1.689832138,1.699567751,0.095944929,7.308500532,0,17.23763806,3.962560653,1.738696871
07-12-2022,0.901162133,141.6995848,7.216777084,1.696840133,1.708527259,0.091629296,7.333260623,0,17.32571384,3.638887004,1.753377909
08-12-2022,0.893457699,139.2728921,7.195424683,1.689135699,1.699097046,0.098657606,7.311912622,0,17.22888529,3.718733044,1.738636804
09-12-2022,0.870477655,137.652294,7.176,1.666155655,1.670573075,0.103566267,7.3,0,16.94007444,3.65695373,1.693346997
10-12-2022,0.905403583,144.0437873,7.233807228,1.701081584,1.714432265,0.107471032,7.355515088,0,17.37901995,3.587982585,1.763871451
11-12-2022,0.880342571,137.652294,7.176,1.676020571,1.683308414,0.100290678,7.3,0,17.0640557,3.555348166,1.714424143
12-12-2022,0.862075962,137.652294,7.176,1.657753962,1.660678144,0.098245079,7.3,0,16.83448282,3.685695893,1.678567563
13-12-2022,0.878677173,137.652294,7.176,1.674355173,1.681633165,0.099960973,7.3,0,17.04312515,3.387638587,1.712448341
14-12-2022,0.908012693,146.3345659,7.250527906,1.703690693,1.718506526,0.093861366,7.377226686,0,17.41181097,3.731410869,1.771799254
15-12-2022,0.896297936,142.6194436,7.218864508,1.691975936,1.704067438,0.115265081,7.344078607,0,17.2645811,3.539377671,1.749050931
16-12-2022,0.875854975,137.652294,7.176,1.671532975,1.678718428,0.086583779,7.3,0,17.00765605,3.417980274,1.708847314
17-12-2022,0.874478905,137.652294,7.176,1.670156905,1.677203305,0.101372667,7.3,0.1,16.99036174,3.514022761,1.70677839
18-12-2022,0.873550626,137.652294,7.176,1.669228626,1.676248135,0.114822596,7.3,0,16.97869522,3.770283284,1.705605759
19-12-2022,0.91034857,149.2364934,7.273420618,1.70602657,1.722450895,0.097847045,7.403954072,0,17.44116804,3.480591514,1.779886082
20-12-2022,0.882008593,139.7814932,7.193900004,1.677686593,1.687231345,0.095490402,7.319109737,0,17.08499409,3.609953857,1.723890865
21-12-2022,0.881404454,140.0494324,7.196151374,1.677082454,1.686681623,0.092865673,7.321515047,0,17.07740133,3.429935728,1.723367428
22-12-2022,0.889586961,143.4079518,7.224446078,1.685264961,1.697115179,0.095028546,7.351630846,0,17.18023825,3.652132021,1.74041718
23-12-2022,0.875622601,139.0301748,7.18781086,1.671300601,1.679865059,0.107204603,7.312263518,0,17.0047356,3.630771201,1.713172895
24-12-2022,0.866332479,137.652294,7.176,1.662010479,1.668457585,0.078303318,7.3,0,16.88797829,3.802158211,1.695276578
25-12-2022,0.865963703,137.652294,7.176,1.661641703,1.66820158,0.107849366,7.3,2.1,16.88334355,3.476340934,1.695222242
26-12-2022,0.866584288,137.652294,7.176,1.662262288,1.669182002,0.084609612,7.3,0.4,16.891143,3.598006151,1.697145716
27-12-2022,0.865769,137.7683966,7.178550347,1.661447,1.668367249,0.093067374,7.300327585,6.7,16.88089655,3.498978017,1.696196331
28-12-2022,0.876580767,142.135447,7.21576575,1.672258767,1.682085921,0.091134302,7.339294415,1.6,17.01677773,3.675838314,1.718499739
29-12-2022,0.864471523,138.4942788,7.185765798,1.660149523,1.667152871,0.099379181,7.306337323,0,16.86458998,3.351569618,1.694959606
30-12-2022,0.873950516,142.4229525,7.219445551,1.669628516,1.679204604,0.082204607,7.341301727,0,16.983721,3.569978726,1.71459423
31-12-2022,0.85965768,138.0452633,7.183404405,1.65533568,1.661540975,0.096748987,7.301665918,0,16.8040901,3.413463769,1.686683276
01-01-2023,0.86945682,140.4913928,7.193086095,1.6730916,1.679863386,0.095270169,7.310767553,0,16.81905415,3.540933004,1.70663456
02-01-2023,0.834722503,139.0288169,7.176,1.638357283,1.636648585,0.094830072,7.3,0,16.38683895,3.555403652,1.63784291
03-01-2023,0.880217949,145.587764,7.237335709,1.683852729,1.693720224,0.100366317,7.355224966,0.1,16.95295986,3.570620685,1.729508241
04-01-2023,0.869715701,142.5967791,7.213487316,1.673350481,1.680793923,0.084258333,7.328170985,11.1,16.82227551,3.503360294,1.709175442
05-01-2023,0.878849895,146.4914896,7.246995703,1.682484675,1.692412293,0.093359075,7.362285544,9.6,16.93593653,3.545250943,1.728112588
06-01-2023,0.814927315,139.0288169,7.176,1.618562095,1.612708754,0.084832125,7.3,5.6,16.14051825,3.748251472,1.600933047
07-01-2023,0.893719194,153.1292191,7.304646756,1.697353974,1.711397288,0.093205733,7.420180371,10.2,17.12096212,3.646153152,1.759179088
08-01-2023,0.856592306,140.8701153,7.203980878,1.660227086,1.665186301,0.084791252,7.310619274,40.3,16.65897503,3.618420498,1.685584058
09-01-2023,0.875337331,148.1782726,7.26617265,1.678972111,1.68881409,0.08930074,7.374943513,10.9,16.89222808,3.402231872,1.72372913
10-01-2023,0.839509559,139.0288169,7.176,1.643144339,1.644224703,0.082844295,7.3,0.3,16.4464065,3.325095228,1.652724683
11-01-2023,0.864778613,146.0129002,7.251154503,1.668413393,1.676005115,0.096086856,7.354337471,2.9,16.76084105,3.603424355,1.703909774
12-01-2023,0.836713104,139.0288169,7.177545384,1.640347884,1.641116033,0.09582186,7.3,0,16.41160892,3.58170414,1.648421433
13-01-2023,0.842342326,139.736039,7.202209723,1.645977106,1.648344013,0.087248929,7.3,0,16.48165593,3.665486314,1.660318054
14-01-2023,0.881864633,154.3733071,7.325722633,1.685499413,1.697936945,0.090184292,7.426370402,0,16.97345031,3.332305787,1.739996161
15-01-2023,0.846778972,142.9084972,7.232151458,1.650413752,1.654268455,0.079071091,7.323648263,0,16.53686318,3.381565211,1.670453458
16-01-2023,0.852091369,145.593476,7.256364793,1.655726149,1.661096018,0.086849784,7.346661456,0,16.60296779,3.152536982,1.68170181
17-01-2023,0.861344344,149.6678819,7.292204242,1.664979124,1.672847731,0.087974038,7.381993735,0,16.71810685,3.338069092,1.700826073
18-01-2023,0.854101186,147.9786175,7.280160148,1.657735966,1.663977647,0.108754023,7.366067286,1,16.62797687,3.545836687,1.68695264
19-01-2023,0.847337329,146.466835,7.269658409,1.650972109,1.65570501,0.078369021,7.351688459,0.2,16.54381107,3.308757187,1.674032202
20-01-2023,0.84958263,148.1177298,7.285533275,1.65321741,1.658692081,0.099617889,7.365390511,0.9,16.57175039,3.472688387,1.679124288
